ID;res_city_desc;county_desc;street_type_cd;zip_code;phone_area_code;sex_code;age;birth_place(Country);ethnic_code;race_code;party_cd
bc47766;bolton;columbus;rd;28423;910;m;32;nc;nl;b;una
bc47959;tabor city;columbus;hwy;28463;910;f;60;pa;nl;w;una
bc11013;whiteville;columbus;hwy;28472;910;f;50;sc;un;b;dem
eh858417;chadbourn;columbus;dr;28431;910;f;30;va;nl;w;rep
by501698;lake waccamaw;columbus;dr;28450;999;m;28;nc;nl;w;rep
bc56154;tabor city;columbus;dr;28463;910;m;53;sc;un;b;dem
db39554;riegelwood;columbus;rd;28456;910;f;67;nc;un;b;dem
by603085;chadbourn;columbus;st;28431;910;f;26;nc;nl;b;dem
bc31430;whiteville;columbus;rd;28472;910;m;44;nc;nl;w;rep
bc65358;lake waccamaw;columbus;ave;28450;772;m;66;dc;nl;w;rep
dx44755;lake waccamaw;columbus;rd;28450;910;f;65;nc;nl;w;dem
bc53536;hallsboro;columbus;rd;28442;910;m;29;nc;un;b;dem
bc44509;whiteville;columbus;hwy;28472;803;f;47;nc;nl;b;dem
bc31430;whiteville;columbus;st;28472;910;m;44;nc;nl;w;rep
bc45004;riegelwood;columbus;rd;28456;910;f;34;nc;nl;b;dem
bc59170;whiteville;columbus;rd;28472;919;f;28;nc;nl;b;dem
db71535;delco;columbus;st;28436;910;m;52;nc;nl;w;rep
bc48651;chadbourn;columbus;rd;28431;910;m;32;nc;un;w;rep
bc46073;whiteville;columbus;st;28472;910;m;56;nc;nl;w;rep
by495080;delco;columbus;rd;28436;336;m;44;nc;nl;w;rep
bc56490;riegelwood;columbus;rd;28456;910;m;36;nc;nl;b;dem
bc63180;delco;columbus;rd;28436;910;m;23;ms;un;w;rep
bc50795;clarendon;columbus;rd;28432;910;m;43;sc;nl;w;una
bc61048;riegelwood;columbus;rd;28456;910;m;56;nc;nl;w;una
as66765;whiteville;columbus;rd;28472;910;m;52;fl;nl;w;rep
cj46749;fair bluff;columbus;rd;28439;919;f;55;nc;un;w;rep
ch41567;whiteville;columbus;ln;28472;910;f;55;nc;un;w;una
as66765;clarendon;columbus;hwy;28432;910;m;52;fl;nl;w;dem
bc48649;clarendon;columbus;rd;28432;910;f;49;sc;nl;w;una
aj15912;clarkton;columbus;ln;28433;910;f;46;nc;nl;b;dem
dr93900;lake waccamaw;columbus;dr;28450;910;m;58;nc;nl;w;una
bc10947;cerro gordo;columbus;rd;28430;919;f;51;nc;nl;b;dem
dn108334;whiteville;columbus;dr;28472;910;f;38;fl;nl;w;una
bc31430;chadbourn;columbus;rd;28431;910;m;44;nc;nl;w;dem
eh631264;whiteville;columbus;st;28472;910;m;35;nc;un;w;dem
bc48479;whiteville;columbus;rd;28472;910;f;57;sc;nl;w;dem
bc69071;chadbourn;columbus;rd;28431;910;f;83;nc;un;w;rep
bc43000;whiteville;columbus;ln;28472;910;m;36;nc;nl;b;dem
bc2273;bolton;columbus;ave;28423;910;m;42;nc;nl;i;dem
bd87968;havelock;craven;rd;28532;252;f;37;nc;un;w;dem
bd97179;vanceboro;craven;dr;28586;252;f;63;va;nl;w;rep
bd66041;new bern;craven;rd;28560;252;m;66;ny;nl;w;una
dd54125;new bern;craven;dr;28562;910;f;57;ga;nl;w;dem
bd75917;new bern;craven;ave;28560;252;f;40;nc;nl;b;dem
bd131819;new bern;craven;rd;28562;252;f;64;oh;nl;w;dem
bd84297;new bern;craven;ln;28562;919;f;35;ky;nl;w;rep
bd51390;new bern;craven;ln;28562;252;m;64;nc;nl;w;dem
bd89250;new bern;craven;st;28560;252;m;33;va;nl;b;dem
bd98970;havelock;craven;rd;28532;252;m;76;nc;nl;w;una
bd107722;new bern;craven;ave;28562;252;f;31;ca;nl;w;rep
bd64223;new bern;craven;ct;28562;252;f;77;oh;nl;w;rep
bd82682;ernul;craven;rd;28527;252;f;49;mi;nl;w;rep
bd117890;havelock;craven;blvd;28532;616;f;46;mi;nl;w;una
bd118862;new bern;craven;dr;28560;252;f;26;nc;nl;w;dem
bd127098;new bern;craven;dr;28562;252;f;69;mi;nl;w;una
bd127097;new bern;craven;dr;28562;252;m;68;nc;nl;w;una
dl136061;new bern;craven;hwy;28562;252;f;42;nc;nl;w;una
ax63461;new bern;craven;cv;28562;919;f;75;md;nl;w;dem
as84723;new bern;craven;dr;28562;252;m;52;ga;nl;w;rep
ag37277;new bern;craven;ln;28562;252;m;71;sc;nl;w;una
bd79271;new bern;craven;rd;28562;252;f;64;ny;nl;w;rep
ef129276;cove city;craven;rd;28523;252;f;57;ky;nl;w;rep
bd79271;new bern;craven;rd;28562;252;f;64;ny;nl;w;una
bd130296;new bern;craven;cir;28562;315;m;29;ny;nl;w;rep
by524026;new bern;craven;rd;28560;910;m;58;nj;un;w;rep
bd21097;new bern;craven;dr;28562;252;m;92;ky;nl;w;rep
bd32702;havelock;craven;rd;28532;252;f;75;nj;nl;w;una
bd96425;new bern;craven;rd;28562;252;m;56;or;nl;w;una
db230359;havelock;craven;rd;28532;252;f;33;nc;nl;w;rep
as66950;vanceboro;craven;ave;28586;252;m;52;nc;nl;w;una
dh5862;vanceboro;craven;cir;28586;518;m;61;ny;nl;w;dem
bd103564;new bern;craven;rd;28562;252;f;64;pa;nl;w;rep
bd109063;new bern;craven;pl;28562;252;f;49;nc;un;b;dem
dd121542;havelock;craven;rd;28532;910;f;42;fl;un;w;rep
cw727651;new bern;craven;way;28562;252;m;32;va;hl;o;una
cw1034372;new bern;craven;dr;28562;704;m;39;nc;nl;b;una
as87897;new bern;craven;ct;28560;336;f;73;dc;nl;w;una
bd104298;new bern;craven;ct;28560;508;m;31;ma;nl;w;una
bd73687;new bern;craven;cir;28562;252;m;40;sc;nl;w;una
bd118905;new bern;craven;ct;28562;252;m;71;nc;nl;w;una
an151277;new bern;craven;ave;28562;269;m;37;mi;nl;w;una
bc45275;new bern;craven;ln;28562;910;m;76;pa;nl;w;una
df15781;new bern;craven;dr;28560;252;m;35;nc;nl;w;rep
bd59968;new bern;craven;dr;28562;252;f;41;oh;nl;w;dem
eh767261;havelock;craven;ln;28532;252;m;31;va;nl;w;una
bd106778;new bern;craven;ct;28560;252;f;69;va;nl;w;dem
bd112970;new bern;craven;rd;28560;252;f;49;nc;nl;w;una
bd134582;new bern;craven;ln;28562;252;f;22;nc;nl;w;una
bd116822;new bern;craven;ct;28562;252;m;27;nc;nl;w;dem
bd118916;new bern;craven;rd;28560;719;m;37;co;nl;w;dem
bd125252;new bern;craven;ct;28562;252;m;37;nc;nl;w;rep
bd133969;new bern;craven;cir;28562;740;f;29;oh;nl;w;dem
ck12209;new bern;craven;rd;28560;252;f;36;nc;nl;w;rep
bd97892;vanceboro;craven;ln;28586;252;f;34;va;nl;w;una
dl112370;new bern;craven;st;28560;252;m;48;nc;nl;w;rep
bd109833;new bern;craven;ln;28562;252;m;34;pa;un;w;dem
df14834;new bern;craven;way;28562;252;f;51;nc;un;w;una
bd52669;new bern;craven;dr;28562;252;f;68;ma;nl;w;una
bd83073;havelock;craven;rd;28532;252;f;34;hi;nl;w;una
bd84297;new bern;craven;dr;28560;252;f;35;ky;un;w;dem
by435304;new bern;craven;pl;28562;252;m;41;nc;nl;w;una
dd106141;new bern;craven;ln;28562;252;m;62;nc;nl;w;rep
bd122390;new bern;craven;ct;28562;920;f;35;il;nl;w;rep
ag15953;new bern;craven;dr;28562;252;m;68;nc;nl;w;rep
bd39113;new bern;craven;rd;28560;252;m;83;va;nl;w;rep
bd96051;new bern;craven;cir;28562;252;m;35;ny;nl;b;dem
as66950;vanceboro;craven;ave;28586;252;m;52;nc;nl;w;una
dl176565;new bern;craven;ave;28562;252;f;62;nc;nl;w;dem
bd96051;new bern;craven;dr;28560;252;m;35;ny;nl;b;dem
dh55501;new bern;craven;hwy;28560;252;m;59;nc;nl;w;una
dl240317;new bern;craven;dr;28562;252;f;41;pa;nl;b;dem
bd62520;new bern;craven;ct;28560;252;m;71;nc;nl;b;dem
dl250848;new bern;craven;dr;28562;252;m;20;nc;nl;b;una
as86994;new bern;craven;dr;28562;562;f;72;mn;un;w;una
by347340;new bern;craven;st;28560;252;f;53;nc;un;b;dem
as62925;new bern;craven;ave;28562;252;f;58;nj;un;w;una
ag46075;vanceboro;craven;hwy;28586;252;u;35;mi;un;u;una
dl208368;new bern;craven;rd;28562;252;m;31;sc;nl;w;rep
ak99129;new bern;craven;st;28560;252;f;55;nc;un;w;rep
bd101371;vanceboro;craven;hwy;28586;252;f;63;nc;nl;w;dem
as77172;new bern;craven;rd;28560;252;f;71;la;nl;w;dem
bd103105;havelock;craven;rd;28532;252;m;39;ct;nl;w;dem
as28039;new bern;craven;rd;28560;910;m;66;nc;un;w;rep
bd64363;new bern;craven;st;28560;252;m;59;nc;un;w;rep
bd79985;new bern;craven;rd;28560;252;f;38;nc;nl;w;rep
dl258983;new bern;craven;hwy;28562;252;f;40;nc;un;b;dem
as81972;new bern;craven;rd;28562;252;m;26;il;nl;w;una
bd121682;new bern;craven;rd;28562;252;f;42;nc;nl;w;rep
dl196216;new bern;craven;ln;28560;252;f;32;nc;nl;w;rep
bd115499;havelock;craven;st;28532;252;f;55;or;nl;w;dem
ds63251;new bern;craven;vw;28560;336;m;67;oc;un;a;dem
bd83779;havelock;craven;rd;28532;252;f;41;nc;nl;w;dem
bd93162;havelock;craven;blvd;28532;252;f;45;nc;nl;w;rep
bd108699;new bern;craven;dr;28562;252;m;28;nc;nl;b;dem
bd75917;new bern;craven;ct;28562;252;f;40;nc;nl;b;dem
dl176565;new bern;craven;ave;28562;252;f;62;nc;nl;w;dem
dd196280;new bern;craven;dr;28560;252;m;55;ga;nl;w;rep
bd128710;havelock;craven;rd;28532;252;m;38;fl;nl;w;rep
bd37759;new bern;craven;ct;28562;252;m;72;fl;nl;w;rep
df16831;new bern;craven;rd;28562;252;f;32;nc;nl;w;una
dd113279;havelock;craven;ln;28532;252;m;44;tx;nl;w;una
bd108434;havelock;craven;rd;28532;252;m;28;nc;nl;w;rep
bb77217;havelock;craven;ct;28532;704;f;31;nc;nl;w;rep
ak75041;cove city;craven;rd;28523;336;m;54;ny;nl;w;rep
eh526541;new bern;craven;dr;28562;252;m;44;nc;nl;w;una
bd99996;new bern;craven;dr;28562;252;m;53;va;nl;w;rep
bd104143;new bern;craven;pass;28562;252;f;29;nc;nl;w;una
df13133;new bern;craven;trl;28560;252;f;57;nc;nl;b;dem
cm71771;grifton;craven;rd;28530;252;m;50;nc;nl;b;dem
bd64363;new bern;craven;dr;28560;252;m;59;nc;nl;w;rep
bd132207;new bern;craven;rd;28562;252;f;22;nc;nl;b;dem
bd136263;new bern;craven;dr;28562;252;f;21;nc;nl;w;dem
bd3268;new bern;craven;ave;28560;252;f;72;nc;nl;b;dem
bd91645;new bern;craven;dr;28560;252;m;33;ca;nl;b;dem
cm23978;vanceboro;craven;rd;28586;252;f;69;nc;nl;w;dem
bd123485;new bern;craven;dr;28562;252;f;24;nc;nl;b;una
dl199604;vanceboro;craven;ln;28586;541;m;44;nc;nl;w;dem
cm48733;dover;craven;rd;28526;252;f;32;nc;nl;w;rep
be190033;fayetteville;cumberland;dr;28314;910;m;51;va;nl;w;una
be196568;fayetteville;cumberland;dr;28304;910;f;34;nc;un;w;rep
be198116;fort bragg;cumberland;st;28307;910;m;37;mn;nl;w;rep
be201874;fayetteville;cumberland;dr;28312;910;f;54;nc;nl;b;dem
be205514;fayetteville;cumberland;cv;28314;931;m;35;ok;un;b;dem
be207274;fayetteville;cumberland;pl;28301;910;f;33;nj;nl;b;dem
be223017;fayetteville;cumberland;dr;28314;910;f;32;nc;un;b;dem
be228004;fayetteville;cumberland;st;28303;910;f;32;nc;nl;w;rep
cl41507;fayetteville;cumberland;rd;28312;910;f;38;nc;nl;w;rep
be258740;fayetteville;cumberland;ave;28314;910;m;52;ca;hl;o;una
ak86469;fayetteville;cumberland;rd;28301;910;f;30;mi;nl;b;dem
be32653;fayetteville;cumberland;rd;28306;910;f;49;oc;nl;w;rep
be127653;fayetteville;cumberland;rd;28303;910;f;50;ny;nl;b;dem
be166659;hope mills;cumberland;dr;28348;910;m;54;nc;un;w;dem
be129624;fayetteville;cumberland;rd;28311;910;m;71;nc;nl;b;dem
be127587;fayetteville;cumberland;dr;28311;910;f;65;nc;nl;w;una
be350744;fayetteville;cumberland;st;28314;910;m;39;nc;nl;b;rep
be172949;fayetteville;cumberland;st;28305;910;m;36;nc;nl;w;rep
be399205;fayetteville;cumberland;dr;28311;910;f;62;ct;nl;b;dem
be129219;fayetteville;cumberland;dr;28311;910;m;48;nc;nl;w;rep
be103443;hope mills;cumberland;ct;28348;910;m;44;nc;nl;w;rep
be114112;spring lake;cumberland;dr;28390;910;m;49;wi;nl;w;una
be148941;fayetteville;cumberland;cir;28314;910;m;55;il;hl;w;dem
be32653;fayetteville;cumberland;rd;28306;910;f;49;oc;nl;w;rep
be112579;hope mills;cumberland;ave;28348;910;f;47;ct;nl;o;una
be140510;fayetteville;cumberland;st;28305;910;f;74;nc;un;w;dem
be171193;fayetteville;cumberland;ave;28304;910;m;45;nc;nl;w;rep
be399778;fayetteville;cumberland;ct;28314;919;m;46;mn;nl;w;rep
be153982;fayetteville;cumberland;dr;28306;910;m;59;ny;nl;w;rep
be149163;linden;cumberland;rd;28356;910;f;46;nc;un;b;dem
ce30859;fayetteville;cumberland;dr;28314;910;f;38;fl;nl;b;una
be80328;fayetteville;cumberland;ave;28306;910;f;51;nc;nl;b;dem
be96533;fayetteville;cumberland;dr;28311;910;f;57;md;nl;w;rep
be266040;fayetteville;cumberland;dr;28301;910;m;50;nc;nl;b;dem
be303229;fayetteville;cumberland;rd;28312;910;m;29;nc;nl;b;dem
be271091;fayetteville;cumberland;dr;28311;910;f;29;nc;un;w;rep
eh345265;fayetteville;cumberland;dr;28304;919;m;40;ny;nl;w;una
be285943;fayetteville;cumberland;rd;28304;910;f;56;gu;nl;i;una
be286754;fayetteville;cumberland;ave;28306;910;m;88;nc;un;w;una
be286754;fayetteville;cumberland;ave;28306;910;m;88;nc;un;w;una
be290387;fayetteville;cumberland;ct;28304;910;m;32;sc;un;b;dem
be293612;fayetteville;cumberland;rd;28311;910;f;44;nc;nl;b;dem
be302089;fayetteville;cumberland;dr;28306;910;f;38;nc;un;b;dem
ce32701;hope mills;cumberland;rd;28348;910;f;30;nc;nl;w;una
ce32939;fayetteville;cumberland;dr;28306;910;m;49;oc;un;w;rep
be303229;fayetteville;cumberland;rd;28312;910;m;29;nc;nl;b;dem
be300280;fayetteville;cumberland;rd;28306;910;m;43;va;un;b;dem
be314524;fayetteville;cumberland;rd;28306;910;m;46;nc;nl;w;rep
ca72565;spring lake;cumberland;ct;28390;910;f;32;nc;nl;b;dem
be318414;hope mills;cumberland;dr;28348;910;f;61;oc;nl;w;rep
be283422;hope mills;cumberland;pl;28348;910;f;28;oc;nl;w;una
be242226;fayetteville;cumberland;dr;28303;910;m;31;nc;un;w;rep
be325594;stedman;cumberland;rd;28391;910;f;27;nc;nl;w;rep
be331339;fayetteville;cumberland;dr;28301;910;m;52;nc;un;b;una
ab28605;fayetteville;cumberland;dr;28314;910;m;61;nc;nl;b;dem
eh703736;fayetteville;cumberland;dr;28311;904;m;67;wi;nl;w;rep
be352490;fayetteville;cumberland;dr;28311;910;m;31;ga;nl;b;dem
db235841;fayetteville;cumberland;blvd;28303;678;m;48;ga;un;b;dem
be365299;stedman;cumberland;st;28391;843;f;28;sc;nl;w;rep
ca77608;fayetteville;cumberland;dr;28314;910;f;30;nc;nl;b;dem
be370673;fayetteville;cumberland;dr;28303;910;m;22;fl;nl;w;rep
be280749;fayetteville;cumberland;rd;28314;910;f;54;va;un;b;una
be370168;hope mills;cumberland;way;28348;910;m;46;ga;nl;b;una
be376586;fayetteville;cumberland;dr;28304;256;f;41;oc;nl;w;una
dh33566;fayetteville;cumberland;cir;28311;910;m;50;pa;nl;w;una
de225248;fayetteville;cumberland;dr;28301;910;m;51;nc;nl;w;dem
be158573;fayetteville;cumberland;pl;28314;910;f;57;pa;nl;w;una
be210795;fayetteville;cumberland;rd;28306;910;f;33;ar;nl;w;una
df15781;fort bragg;cumberland;way;28307;252;m;35;nc;un;w;rep
eh1025907;fayetteville;cumberland;st;28301;910;f;23;nc;nl;b;dem
dx17583;fayetteville;cumberland;cir;28303;910;f;41;nc;nl;b;dem
cm62079;fayetteville;cumberland;dr;28301;252;m;25;nj;nl;b;una
cg66388;spring lake;cumberland;dr;28390;704;f;70;nc;nl;w;dem
dr76245;fayetteville;cumberland;pl;28311;202;f;37;nc;nl;i;una
aj33341;fayetteville;cumberland;way;28314;910;f;81;nc;nl;b;dem
be179128;fayetteville;cumberland;cir;28303;910;m;55;ms;nl;w;una
be163572;fayetteville;cumberland;cir;28314;910;m;57;oc;nl;b;dem
be99797;fayetteville;cumberland;dr;28304;910;f;55;ny;nl;b;dem
be91427;fayetteville;cumberland;dr;28306;910;f;41;wa;nl;w;una
be267450;fayetteville;cumberland;st;28311;910;f;31;oc;nl;b;dem
ep61329;hope mills;cumberland;rd;28348;910;m;66;nc;un;w;rep
be277515;fayetteville;cumberland;dr;28303;910;m;67;oh;nl;w;rep
be280749;fayetteville;cumberland;rd;28311;910;f;54;va;un;b;una
as69833;fayetteville;cumberland;ct;28314;910;f;34;ny;un;b;dem
be284268;fayetteville;cumberland;dr;28306;910;f;56;dc;nl;b;dem
be289423;fayetteville;cumberland;dr;28303;910;m;44;co;nl;w;rep
be290265;fayetteville;cumberland;st;28305;910;f;54;mi;un;w;rep
cj62082;fayetteville;cumberland;dr;28304;910;f;74;nc;nl;w;rep
be295911;fayetteville;cumberland;dr;28303;910;f;38;il;nl;b;dem
bh121311;hope mills;cumberland;way;28348;910;m;92;sc;nl;b;dem
be300280;fayetteville;cumberland;rd;28306;910;m;43;va;un;b;dem
be303702;fayetteville;cumberland;rd;28311;910;m;57;nc;un;b;dem
be312924;fayetteville;cumberland;dr;28311;910;m;27;nc;nl;w;una
be314359;fayetteville;cumberland;dr;28304;910;f;27;nc;nl;w;dem
dp36548;fayetteville;cumberland;rd;28304;910;m;61;il;nl;w;rep
be323887;fayetteville;cumberland;cir;28314;910;m;66;oh;un;w;una
ax40809;fayetteville;cumberland;rd;28311;910;m;57;nc;nl;i;rep
cw575535;linden;cumberland;ct;28356;910;f;45;oc;nl;b;dem
be335281;fayetteville;cumberland;dr;28303;910;f;24;nc;nl;b;dem
be188055;fayetteville;cumberland;dr;28303;845;f;52;ca;hl;o;rep
be339421;fayetteville;cumberland;dr;28314;910;m;25;ny;un;b;dem
be139480;fayetteville;cumberland;st;28301;910;f;41;ga;nl;b;dem
be350744;fayetteville;cumberland;cir;28304;910;m;39;nc;un;b;dem
be262419;fayetteville;cumberland;cir;28311;706;m;46;nj;un;b;dem
be370195;hope mills;cumberland;ln;28348;602;f;51;az;nl;o;rep
be374425;hope mills;cumberland;dr;28348;910;m;23;nc;nl;w;una
be375052;spring lake;cumberland;dr;28390;910;f;66;ny;nl;w;dem
be379868;hope mills;cumberland;dr;28348;910;f;63;il;nl;w;dem
cl32737;fayetteville;cumberland;dr;28314;910;f;42;nc;nl;b;dem
be385199;fayetteville;cumberland;ct;28314;770;m;27;ga;nl;w;una
be310898;hope mills;cumberland;rd;28348;910;m;46;nc;nl;w;dem
be282768;fayetteville;cumberland;ct;28314;910;u;62;nc;un;b;una
be290387;fayetteville;cumberland;st;28314;910;m;32;sc;nl;b;dem
be370195;hope mills;cumberland;ln;28348;602;f;51;az;hl;m;dem
bl319018;hope mills;cumberland;dr;28348;919;f;34;nc;nl;b;dem
dr131114;eastover;cumberland;rd;28312;253;m;62;nc;nl;w;una
be413560;fort bragg;cumberland;st;28307;616;f;32;mi;nl;w;una
be262419;fayetteville;cumberland;dr;28311;910;m;46;nj;nl;b;una
be185922;fayetteville;cumberland;rd;28311;910;m;36;mi;un;b;dem
be206841;fayetteville;cumberland;dr;28303;336;f;35;nc;nl;b;dem
be211590;fayetteville;cumberland;dr;28303;910;f;43;al;un;w;una
be232457;fayetteville;cumberland;rd;28301;910;m;32;nc;nl;b;dem
be250254;fayetteville;cumberland;dr;28314;910;f;39;ca;un;w;rep
be263701;fayetteville;cumberland;dr;28303;910;f;45;nc;nl;b;una
be139480;fayetteville;cumberland;rd;28303;910;f;41;ga;nl;b;una
be174816;fayetteville;cumberland;dr;28303;910;f;47;ny;nl;b;una
be157728;fayetteville;cumberland;dr;28304;910;m;41;nc;un;w;dem
be300550;fayetteville;cumberland;rd;28306;910;m;47;nc;nl;w;rep
be104115;fayetteville;cumberland;dr;28304;910;f;67;sc;nl;w;dem
ce44725;fayetteville;cumberland;dr;28304;910;m;65;nc;nl;b;rep
bb101711;fayetteville;cumberland;dr;28306;910;m;60;sc;nl;w;rep
be277593;fayetteville;cumberland;rd;28303;919;f;40;oh;un;w;una
dh46146;spring lake;cumberland;dr;28390;910;m;29;nc;un;b;una
ek16617;fayetteville;cumberland;cir;28303;540;m;33;nc;nl;w;rep
be286754;fayetteville;cumberland;ave;28306;910;m;88;nc;un;w;dem
bl334211;fayetteville;cumberland;dr;28311;910;f;31;nc;un;b;dem
dl189115;fayetteville;cumberland;dr;28303;910;m;30;nc;un;b;dem
be303229;fayetteville;cumberland;rd;28312;910;m;29;nc;nl;b;dem
be315712;fayetteville;cumberland;dr;28314;910;f;27;oc;un;b;una
be303702;fayetteville;cumberland;rd;28311;910;m;57;nc;un;b;dem
be334734;hope mills;cumberland;rd;28348;727;f;40;fl;un;w;rep
be335281;fayetteville;cumberland;dr;28306;910;f;24;nc;nl;b;dem
ce52023;fayetteville;cumberland;rd;28314;910;m;25;nc;nl;b;dem
be368559;fayetteville;cumberland;dr;28312;910;m;23;nc;nl;w;rep
be81474;eastover;cumberland;rd;28312;910;m;68;nc;nl;w;dem
be288121;fayetteville;cumberland;rd;28301;910;f;76;nc;nl;b;dem
eh596254;fayetteville;cumberland;rd;28311;910;f;51;nc;nl;b;dem
be289423;fayetteville;cumberland;dr;28311;910;m;44;co;nl;w;rep
be295911;fayetteville;cumberland;dr;28311;910;f;38;il;nl;b;dem
eh816715;fayetteville;cumberland;dr;28301;919;m;47;nc;un;b;dem
be220420;stedman;cumberland;dr;28391;919;m;32;in;nl;w;rep
cw344118;hope mills;cumberland;dr;28348;704;f;43;tx;nl;w;rep
ca70084;fayetteville;cumberland;st;28301;910;m;43;nc;nl;b;rep
be273732;fayetteville;cumberland;dr;28311;910;f;28;ny;un;b;dem
be127587;fayetteville;cumberland;dr;28311;910;f;65;nc;nl;w;una
dc22591;hope mills;cumberland;ave;28348;910;m;28;nj;nl;b;dem
be149163;spring lake;cumberland;ave;28390;910;f;46;nc;nl;b;una
eh635323;fayetteville;cumberland;dr;28303;910;m;33;il;nl;w;una
be211298;fayetteville;cumberland;ct;28314;910;m;47;nc;nl;w;rep
be262186;fayetteville;cumberland;pl;28314;910;m;43;pa;nl;w;rep
dr92045;fayetteville;cumberland;ct;28306;910;f;39;nc;nl;b;dem
be116483;fayetteville;cumberland;rd;28314;910;m;58;ga;nl;w;una
be148645;fayetteville;cumberland;dr;28304;910;f;55;nc;un;b;dem
be170730;fayetteville;cumberland;ct;28314;910;m;51;pa;nl;b;dem
be123260;fayetteville;cumberland;ct;28314;910;m;48;dc;nl;b;dem
be159196;hope mills;cumberland;ln;28348;910;m;39;nc;nl;w;dem
be157883;fayetteville;cumberland;dr;28303;910;f;51;nc;nl;w;rep
be90512;fayetteville;cumberland;ln;28314;910;f;70;tn;nl;w;una
be81474;fayetteville;cumberland;rd;28312;910;m;68;nc;nl;w;dem
be220713;fayetteville;cumberland;st;28301;910;m;39;nc;nl;b;dem
eh819207;fayetteville;cumberland;ct;28311;910;f;30;nc;un;b;dem
de194648;fayetteville;cumberland;ln;28305;910;m;46;sc;nl;w;rep
be392872;fayetteville;cumberland;ct;28314;205;f;21;ny;nl;b;dem
be300550;hope mills;cumberland;st;28348;910;m;47;nc;un;w;una
eh703764;fayetteville;cumberland;dr;28306;910;m;31;dc;un;m;una
be274799;spring lake;cumberland;cir;28390;910;f;60;il;nl;w;rep
be288121;fayetteville;cumberland;rd;28301;910;f;76;nc;nl;b;dem
an109538;fort bragg;cumberland;st;28307;910;f;56;mi;un;b;dem
db66298;parkton;cumberland;rd;28371;910;m;86;nc;un;w;rep
eh672968;fayetteville;cumberland;ct;28304;858;m;43;ca;nl;w;una
em97537;fayetteville;cumberland;rd;28314;910;f;42;nc;nl;w;rep
dr91483;hope mills;cumberland;rd;28348;910;m;31;nc;nl;w;rep
be341336;fayetteville;cumberland;rd;28311;910;m;25;nc;nl;b;una
be351870;fayetteville;cumberland;ct;28314;910;f;50;ms;nl;b;dem
be195961;fayetteville;cumberland;dr;28306;910;f;34;nc;nl;w;rep
be262336;stedman;cumberland;ln;28391;910;m;29;nc;nl;w;dem
ca97832;fayetteville;cumberland;ln;28314;919;m;51;wv;nl;w;rep
ca89854;fayetteville;cumberland;ln;28304;910;f;30;nc;nl;b;dem
be244202;fayetteville;cumberland;rd;28314;910;m;34;nc;un;b;dem
be246052;fort bragg;cumberland;st;28307;910;f;41;nc;nl;w;dem
dk28925;fayetteville;cumberland;ct;28311;813;m;54;va;nl;w;una
be261247;fayetteville;cumberland;ave;28305;910;m;32;nc;nl;w;rep
be261284;fayetteville;cumberland;rd;28311;910;m;30;nc;nl;w;rep
be262336;stedman;cumberland;ln;28391;910;m;29;nc;un;w;dem
cw344118;fayetteville;cumberland;dr;28304;704;f;43;tx;nl;w;rep
be166965;eastover;cumberland;dr;28312;910;f;37;nc;nl;b;dem
be170081;linden;cumberland;dr;28356;910;m;53;oc;hl;o;rep
be32653;fayetteville;cumberland;rd;28306;910;f;49;oc;un;w;dem
be195961;fayetteville;cumberland;st;28303;910;f;34;nc;nl;w;rep
be208168;fayetteville;cumberland;rd;28306;910;m;52;nc;un;b;dem
be210790;fayetteville;cumberland;st;28314;910;m;33;nc;nl;w;rep
be210795;fayetteville;cumberland;dr;28306;910;f;33;ar;nl;w;una
be210818;fayetteville;cumberland;ct;28301;910;f;42;nc;nl;b;una
be210974;fayetteville;cumberland;dr;28304;910;f;33;nc;nl;w;dem
be249576;hope mills;cumberland;dr;28348;910;f;31;oc;nl;b;dem
cz65519;fayetteville;cumberland;ave;28314;910;m;51;nc;un;b;dem
dg40263;fayetteville;cumberland;dr;28314;910;m;37;nc;nl;b;dem
be276513;fayetteville;cumberland;rd;28311;910;m;47;wv;nl;w;rep
be299911;fayetteville;cumberland;pl;28301;910;m;43;ny;un;b;dem
be206138;fayetteville;cumberland;cir;28314;910;m;52;nc;nl;b;dem
be140510;fayetteville;cumberland;dr;28304;910;f;74;nc;nl;w;dem
be313562;fayetteville;cumberland;dr;28314;910;f;50;nj;nl;b;dem
be179128;fayetteville;cumberland;cir;28303;910;m;55;ms;nl;w;una
em77315;stedman;cumberland;rd;28391;252;m;38;nc;nl;w;rep
ak84339;fayetteville;cumberland;ave;28314;910;f;31;pa;un;w;una
be332451;stedman;cumberland;rd;28391;910;f;25;az;nl;w;dem
cn66995;eastover;cumberland;st;28312;910;f;40;nc;nl;b;dem
de275970;fayetteville;cumberland;dr;28304;910;f;24;nc;un;o;dem
be338830;fayetteville;cumberland;ct;28311;910;m;24;nc;nl;w;lib
cw104200;hope mills;cumberland;dr;28348;910;m;49;ca;nl;w;rep
be364697;fayetteville;cumberland;st;28314;910;m;23;wa;nl;b;rep
be364697;fayetteville;cumberland;st;28314;910;m;23;wa;nl;b;dem
be364697;fayetteville;cumberland;st;28314;910;m;23;wa;nl;b;una
ax56918;fayetteville;cumberland;ave;28305;910;f;62;nc;nl;w;dem
be285943;fayetteville;cumberland;dr;28312;910;f;56;gu;nl;i;una
